EarthPod Sensor Log
Created: Mon Jul  6 04:24:23 2020

Measurement Time,Time Step (s),Temperature (C),Humidity (%),Light (lux),Pressure (kPa),Interrupt Counter (counts/time step),Wind (m/s),Airflow (m/s),Airflow Ambient Temp (C),Airflow Error
Mon Jul  6 18:16:35 2020,6.214,42.328,19.274,1189.76,96.712234375,0,0.0,0.417,40.33,0
Mon Jul  6 18:16:42 2020,6.213,42.331,18.22,1182.72,96.711988281,0,0.0,0.366,41.39,0
Mon Jul  6 18:16:49 2020,6.214,42.288,18.869,1177.6,96.709859375,0,0.0,0.313,42.98,0
Mon Jul  6 18:16:56 2020,6.211,42.311,18.428,1201.28,96.712328125,0,0.0,0.316,42.88,0
Mon Jul  6 18:17:03 2020,6.217,42.364,18.527,1180.8,96.711855468,0,0.0,0.265,45.0,0
Mon Jul  6 18:17:10 2020,6.213,42.341,19.767,1171.84,96.713972656,0,0.0,0.506,40.12,0
Mon Jul  6 18:17:17 2020,6.212,42.343,18.585,1172.48,96.711121093,0,0.0,0.335,42.12,0
Mon Jul  6 18:17:24 2020,6.214,42.361,18.138,1179.52,96.712851562,0,0.0,0.29,43.33,0
Mon Jul  6 18:17:31 2020,6.212,42.394,18.441,1169.28,96.71096875,0,0.0,0.78,40.1,0
Mon Jul  6 18:17:38 2020,6.212,42.371,20.021,1168.0,96.711105468,0,0.0,0.609,39.4,0
Mon Jul  6 18:17:45 2020,6.213,42.379,19.363,1169.92,96.716253906,0,0.0,0.434,39.7,0
Mon Jul  6 18:17:52 2020,6.211,42.396,18.077,1168.0,96.712761718,0,0.0,0.142,47.95,0
Mon Jul  6 18:17:59 2020,6.218,42.374,18.24,1188.48,96.713621093,0,0.0,0.143,49.18,0
Mon Jul  6 18:18:06 2020,6.212,42.391,18.977,1177.6,96.714984375,0,0.0,0.623,40.69,0
Mon Jul  6 18:18:13 2020,6.214,42.384,19.815,1176.96,96.715066406,0,0.0,0.424,41.36,0
Mon Jul  6 18:18:20 2020,6.212,42.452,19.502,1185.92,96.712980468,0,0.0,0.613,40.71,0
Mon Jul  6 18:18:27 2020,6.215,42.419,18.502,1184.0,96.711449218,0,0.0,0.407,40.71,0
Mon Jul  6 18:18:35 2020,6.216,42.401,17.262,1176.32,96.712503906,0,0.0,0.243,46.19,0
Mon Jul  6 18:18:42 2020,6.209,42.429,18.045,1164.16,96.712902343,0,0.0,0.495,40.83,0
Mon Jul  6 18:18:49 2020,6.214,42.477,17.991,1180.8,96.713132812,1,0.008529127775989699,0.905,39.35,0
Mon Jul  6 18:18:56 2020,6.212,42.429,19.012,1187.2,96.712964843,0,0.0,0.588,40.04,0
Mon Jul  6 18:19:03 2020,6.211,42.426,18.913,1177.6,96.716257812,0,0.0,0.425,40.34,0
Mon Jul  6 18:19:10 2020,6.214,42.424,18.661,1180.8,96.713464843,0,0.0,0.914,39.84,0
Mon Jul  6 18:19:17 2020,6.213,42.411,17.024,1179.52,96.713226562,176,1.5013680991469498,0.815,39.2,0
Mon Jul  6 18:19:24 2020,6.214,42.343,17.559,1184.64,96.714546875,103,0.8785001609269392,0.889,39.64,0
Mon Jul  6 18:19:31 2020,6.213,42.28,18.196,1168.0,96.7153125,29,0.24738451633671332,0.611,39.57,0
Mon Jul  6 18:19:38 2020,6.212,42.298,18.222,1186.56,96.713074218,0,0.0,0.547,40.41,0
Mon Jul  6 18:19:45 2020,6.211,42.311,17.887,1175.68,96.713332031,0,0.0,0.997,38.73,0
Mon Jul  6 18:19:52 2020,6.215,42.313,18.988,1172.48,96.713894531,0,0.0,0.863,38.57,0
Mon Jul  6 18:19:59 2020,6.214,42.306,18.669,1185.28,96.715042968,0,0.0,0.906,38.78,0
Mon Jul  6 18:20:06 2020,6.211,42.308,17.022,1169.92,96.717265625,0,0.0,0.441,39.91,0
Mon Jul  6 18:20:13 2020,6.213,42.306,17.759,1178.24,96.71490625,0,0.0,0.764,39.14,0
Mon Jul  6 18:20:20 2020,6.214,42.313,17.953,1171.84,96.714402343,0,0.0,0.793,38.78,0
Mon Jul  6 18:20:27 2020,6.211,42.321,19.419,1170.56,96.716132812,0,0.0,0.708,38.88,0
Mon Jul  6 18:20:34 2020,6.216,42.333,18.954,1175.68,96.715753906,0,0.0,0.442,38.97,0
Mon Jul  6 18:20:41 2020,6.211,42.331,18.882,1168.0,96.71678125,0,0.0,0.67,39.01,0
Mon Jul  6 18:20:48 2020,6.217,42.328,17.086,1168.0,96.716949218,0,0.0,0.298,42.73,0
Mon Jul  6 18:20:55 2020,6.213,42.321,17.75,1168.0,96.713625,0,0.0,0.486,39.53,0
Mon Jul  6 18:21:02 2020,6.213,42.353,18.182,1169.92,96.714714843,0,0.0,0.122,48.11,0
Mon Jul  6 18:21:09 2020,6.216,42.341,17.771,1175.04,96.712910156,0,0.0,0.126,49.54,0
Mon Jul  6 18:21:16 2020,6.215,42.348,18.453,1173.12,96.713996093,0,0.0,0.126,49.52,0
Mon Jul  6 18:21:23 2020,6.214,42.331,19.2,1169.92,96.712410156,0,0.0,0.152,48.79,0
Mon Jul  6 18:21:31 2020,6.21,42.338,19.052,1171.2,96.716484375,0,0.0,0.253,45.49,0
Mon Jul  6 18:21:38 2020,6.213,42.421,19.282,1172.48,96.713621093,0,0.0,0.25,45.85,0
Mon Jul  6 18:21:45 2020,6.216,42.384,19.821,1172.48,96.71675,0,0.0,0.114,50.5,0
Mon Jul  6 18:21:52 2020,6.211,42.416,19.114,1171.84,96.715464843,0,0.0,0.333,43.22,0
Mon Jul  6 18:21:59 2020,6.213,42.469,19.866,1172.48,96.710960937,0,0.0,0.282,44.32,0
Mon Jul  6 18:22:06 2020,6.212,42.401,20.088,1172.48,96.715972656,0,0.0,0.099,50.71,0
Mon Jul  6 18:22:13 2020,6.213,42.484,20.089,1171.84,96.715402343,0,0.0,0.19,48.77,0
Mon Jul  6 18:22:20 2020,6.217,42.472,20.744,1170.56,96.716585937,0,0.0,0.356,42.89,0
Mon Jul  6 18:22:27 2020,6.214,42.449,21.707,1168.64,96.716617187,0,0.0,0.557,40.61,0
Mon Jul  6 18:22:34 2020,6.213,42.527,19.2,1169.92,96.716957031,0,0.0,0.461,40.83,0
Mon Jul  6 18:22:41 2020,6.217,42.53,19.107,1169.28,96.716589843,0,0.0,0.579,41.05,0
Mon Jul  6 18:22:48 2020,6.21,42.512,19.834,1164.8,96.717152343,0,0.0,0.602,39.73,0
Mon Jul  6 18:22:55 2020,6.212,42.5,19.598,1161.6,96.718519531,0,0.0,0.775,39.78,0
Mon Jul  6 18:23:02 2020,6.214,42.527,20.14,1164.16,96.718089843,12,0.10234953331187639,0.93,39.55,0
Mon Jul  6 18:23:09 2020,6.215,42.56,18.267,1162.88,96.715894531,0,0.0,0.86,39.44,0
Mon Jul  6 18:23:16 2020,6.211,42.537,18.251,1158.4,96.716796875,0,0.0,0.772,39.6,0
Mon Jul  6 18:23:23 2020,6.216,42.54,17.758,1171.84,96.714578125,0,0.0,0.23,45.62,0
Mon Jul  6 18:23:30 2020,6.21,42.487,18.086,1169.92,96.714273437,0,0.0,0.333,42.46,0
Mon Jul  6 18:23:37 2020,6.212,42.52,18.402,1173.12,96.716449218,0,0.0,0.256,45.27,0
Mon Jul  6 18:23:44 2020,6.214,42.522,18.684,1176.32,96.717109375,0,0.0,0.153,48.88,0
Mon Jul  6 18:23:51 2020,6.21,42.484,19.088,1175.68,96.717601562,0,0.0,0.293,45.07,0
Mon Jul  6 18:23:58 2020,6.212,42.492,19.233,1165.44,96.720863281,0,0.0,0.408,41.65,0
Mon Jul  6 18:24:05 2020,6.215,42.525,18.453,1171.2,96.719089843,0,0.0,0.72,40.68,0
Mon Jul  6 18:24:12 2020,6.214,42.532,18.913,1174.4,96.718871093,0,0.0,0.335,42.69,0
Mon Jul  6 18:24:19 2020,6.212,42.555,19.567,1175.04,96.720558593,0,0.0,0.612,40.21,0
Mon Jul  6 18:24:27 2020,6.213,42.588,19.981,1180.16,96.719871093,0,0.0,0.435,41.11,0
Mon Jul  6 18:24:34 2020,6.213,42.605,19.802,1178.88,96.718890625,0,0.0,0.28,44.88,0
Mon Jul  6 18:24:41 2020,6.213,42.557,19.004,1176.32,96.720222656,0,0.0,0.406,41.59,0
Mon Jul  6 18:24:48 2020,6.213,42.59,18.276,1180.16,96.718933593,0,0.0,0.214,46.69,0
Mon Jul  6 18:24:55 2020,6.211,42.588,18.891,1182.72,96.721308593,0,0.0,0.312,44.85,0
Mon Jul  6 18:25:02 2020,6.212,42.61,20.3,1242.88,96.719351562,0,0.0,0.5,41.09,0
Mon Jul  6 18:25:09 2020,6.213,42.603,18.714,1248.0,96.719964843,0,0.0,1.036,39.6,0
Mon Jul  6 18:25:16 2020,6.212,42.666,17.907,1297.92,96.720988281,0,0.0,0.614,39.84,0
Mon Jul  6 18:25:23 2020,6.215,42.693,18.592,1235.2,96.721539062,0,0.0,0.919,39.39,0
Mon Jul  6 18:25:30 2020,6.217,42.656,19.128,1240.96,96.719964843,0,0.0,1.27,39.59,0
Mon Jul  6 18:25:37 2020,6.215,42.663,19.486,1340.16,96.7205,0,0.0,1.056,39.0,0
Mon Jul  6 18:25:44 2020,6.21,42.646,19.833,1401.6,96.720269531,0,0.0,0.87,39.0,0
Mon Jul  6 18:25:51 2020,6.213,42.658,19.847,1384.96,96.719871093,0,0.0,0.938,39.19,0
Mon Jul  6 18:25:58 2020,6.216,42.615,19.107,1472.0,96.721691406,0,0.0,1.211,39.11,0
Mon Jul  6 18:26:05 2020,6.212,42.668,18.04,1489.92,96.720664062,0,0.0,0.751,39.32,0
Mon Jul  6 18:26:12 2020,6.211,42.666,17.742,1521.92,96.719746093,0,0.0,0.695,39.54,0
Mon Jul  6 18:26:19 2020,6.214,42.698,18.043,1556.48,96.722550781,0,0.0,0.684,39.81,0
Mon Jul  6 18:26:26 2020,6.215,42.711,17.483,1489.92,96.721878906,0,0.0,0.48,40.34,0
Mon Jul  6 18:26:33 2020,6.213,42.683,17.869,1560.32,96.720253906,0,0.0,0.587,40.17,0
Mon Jul  6 18:26:40 2020,6.212,42.696,18.692,1553.92,96.721417968,0,0.0,0.354,41.89,0
Mon Jul  6 18:26:47 2020,6.214,42.693,17.311,1570.56,96.721664062,0,0.0,0.331,43.43,0
Mon Jul  6 18:26:54 2020,6.216,42.701,19.47,1657.6,96.723242187,0,0.0,0.162,48.72,0
Mon Jul  6 18:27:01 2020,6.213,42.739,19.789,1553.92,96.721988281,0,0.0,0.188,48.04,0
Mon Jul  6 18:27:08 2020,6.21,42.766,19.705,1583.36,96.724972656,0,0.0,0.134,50.25,0
Mon Jul  6 18:27:16 2020,6.215,42.774,20.341,1564.16,96.7245,0,0.0,0.454,41.54,0
Mon Jul  6 18:27:23 2020,6.214,42.761,19.323,1580.8,96.724222656,0,0.0,0.273,44.85,0
Mon Jul  6 18:27:30 2020,6.215,42.719,19.053,1583.36,96.723105468,0,0.0,0.126,50.94,0
Mon Jul  6 18:27:37 2020,6.212,42.756,19.393,1605.12,96.7234375,0,0.0,0.315,44.76,0
Mon Jul  6 18:27:44 2020,6.211,42.829,18.739,1472.0,96.724621093,0,0.0,0.129,50.15,0
Mon Jul  6 18:27:51 2020,6.212,42.817,19.665,1797.12,96.726824218,0,0.0,0.301,45.48,0
Mon Jul  6 18:27:58 2020,6.214,42.804,19.023,1539.84,96.726242187,0,0.0,0.426,42.08,0
Mon Jul  6 18:28:05 2020,6.211,42.882,19.735,1674.24,96.724785156,0,0.0,0.224,47.34,0
Mon Jul  6 18:28:12 2020,6.213,42.875,20.094,1632.0,96.726589843,0,0.0,0.178,49.24,0
Mon Jul  6 18:28:19 2020,6.213,42.917,19.949,1665.28,96.722988281,0,0.0,0.397,43.21,0
Mon Jul  6 18:28:26 2020,6.213,42.925,19.764,1635.84,96.726023437,0,0.0,0.202,48.01,0
Mon Jul  6 18:28:33 2020,6.211,42.922,19.482,1687.04,96.723519531,0,0.0,0.576,42.43,0
Mon Jul  6 18:28:40 2020,6.214,42.96,19.764,1647.36,96.724792968,0,0.0,0.169,48.72,0
Mon Jul  6 18:28:47 2020,6.211,42.983,18.597,1662.72,96.721097656,0,0.0,0.523,41.09,0
Mon Jul  6 18:28:54 2020,6.215,42.995,19.898,1642.24,96.725417968,0,0.0,0.558,41.1,0
Mon Jul  6 18:29:01 2020,6.216,43.038,18.054,1630.72,96.722367187,0,0.0,0.433,41.34,0
Mon Jul  6 18:29:08 2020,6.21,43.061,19.779,1473.28,96.723773437,0,0.0,0.664,41.11,0
Mon Jul  6 18:29:15 2020,6.211,43.018,18.444,1534.72,96.72559375,0,0.0,0.339,43.65,0
Mon Jul  6 18:29:22 2020,6.216,43.051,19.413,1637.12,96.722636718,0,0.0,0.453,41.42,0
Mon Jul  6 18:29:29 2020,6.215,43.084,19.821,1688.32,96.724011718,0,0.0,0.191,48.81,0
Mon Jul  6 18:29:36 2020,6.215,43.121,19.349,1702.4,96.721894531,0,0.0,0.17,49.57,0
Mon Jul  6 18:29:43 2020,6.214,43.144,18.914,1598.72,96.722703125,0,0.0,0.57,41.45,0
Mon Jul  6 18:29:50 2020,6.21,43.167,18.247,1672.96,96.723257812,0,0.0,0.395,42.14,0
Mon Jul  6 18:29:57 2020,6.213,43.154,17.666,1671.68,96.723683593,0,0.0,0.394,43.25,0
Mon Jul  6 18:30:05 2020,6.215,43.136,17.259,1658.88,96.723390625,0,0.0,0.35,43.54,0
Mon Jul  6 18:30:12 2020,6.213,43.199,18.331,1623.04,96.724707031,0,0.0,0.202,48.86,0
Mon Jul  6 18:30:19 2020,6.214,43.207,18.397,1589.76,96.723933593,0,0.0,0.134,51.28,0
Mon Jul  6 18:30:26 2020,6.216,43.194,17.617,1574.4,96.724746093,0,0.0,0.185,49.46,0
Mon Jul  6 18:30:33 2020,6.213,43.222,18.345,1548.8,96.722042968,0,0.0,0.296,45.7,0
Mon Jul  6 18:30:40 2020,6.215,43.255,18.661,1528.32,96.723417968,0,0.0,0.402,42.68,0
Mon Jul  6 18:30:47 2020,6.212,43.298,19.343,1498.88,96.724613281,0,0.0,0.412,42.27,0
Mon Jul  6 18:30:54 2020,6.213,43.315,20.08,1484.8,96.722027343,0,0.0,0.166,49.95,0
Mon Jul  6 18:31:01 2020,6.213,43.343,19.77,1493.76,96.725492187,0,0.0,0.304,45.61,0
Mon Jul  6 18:31:08 2020,6.212,43.371,20.254,1473.28,96.722953125,0,0.0,0.305,45.46,0
Mon Jul  6 18:31:15 2020,6.211,43.368,19.654,1445.12,96.726511718,0,0.0,0.302,46.66,0
Mon Jul  6 18:31:22 2020,6.212,43.406,20.3,1434.88,96.723050781,0,0.0,0.33,44.79,0
Mon Jul  6 18:31:29 2020,6.215,43.439,19.377,1419.52,96.725242187,0,0.0,0.4,42.66,0
Mon Jul  6 18:31:36 2020,6.212,43.451,16.879,1408.0,96.724246093,0,0.0,0.544,42.06,0
Mon Jul  6 18:31:43 2020,6.215,43.429,18.104,1649.92,96.724191406,0,0.0,0.707,42.16,0
Mon Jul  6 18:31:50 2020,6.213,43.436,18.374,1539.84,96.723472656,0,0.0,0.799,41.55,0
Mon Jul  6 18:31:57 2020,6.211,43.479,18.717,1495.68,96.723957031,0,0.0,0.507,40.97,0
Mon Jul  6 18:32:04 2020,6.211,43.502,18.524,1428.48,96.726546875,0,0.0,0.692,42.03,0
Mon Jul  6 18:32:11 2020,6.215,43.509,19.374,2289.92,96.728050781,0,0.0,0.726,40.43,0
Mon Jul  6 18:32:18 2020,6.212,43.502,18.197,2479.36,96.727039062,0,0.0,0.73,40.83,0
Mon Jul  6 18:32:25 2020,6.212,43.524,16.816,2348.8,96.726480468,74,0.6313586606567932,1.248,39.82,0
Mon Jul  6 18:32:32 2020,6.217,43.552,17.526,1799.68,96.725398437,120,1.0230014476435578,0.971,39.94,0
Mon Jul  6 18:32:39 2020,6.214,43.549,16.871,1807.36,96.725398437,143,1.219665271966527,1.132,39.8,0
Mon Jul  6 18:32:46 2020,6.213,43.451,16.506,1955.84,96.726953125,34,0.2900370191533881,0.631,41.02,0
Mon Jul  6 18:32:54 2020,6.217,43.423,17.509,2023.68,96.729148437,0,0.0,0.743,40.61,0
Mon Jul  6 18:33:01 2020,6.21,43.446,17.837,2388.48,96.728003906,0,0.0,0.711,40.4,0
Mon Jul  6 18:33:08 2020,6.21,43.444,18.244,2305.28,96.728292968,0,0.0,0.62,40.8,0
Mon Jul  6 18:33:15 2020,6.218,43.446,17.501,2613.76,96.728828125,0,0.0,0.677,40.88,0
Mon Jul  6 18:33:22 2020,6.214,43.423,17.887,2734.08,96.727816406,0,0.0,0.489,41.29,0
Mon Jul  6 18:33:29 2020,6.21,43.426,17.306,3056.64,96.730003906,0,0.0,0.755,41.1,0
Mon Jul  6 18:33:36 2020,6.213,43.464,17.796,3292.16,96.72934375,0,0.0,0.59,40.83,0
Mon Jul  6 18:33:43 2020,6.212,43.522,17.62,3264.0,96.7314375,0,0.0,0.716,40.54,0
Mon Jul  6 18:33:50 2020,6.212,43.499,18.54,3189.76,96.731160156,0,0.0,0.667,40.4,0
Mon Jul  6 18:33:57 2020,6.212,43.517,17.33,3051.52,96.7283125,0,0.0,0.422,41.11,0
Mon Jul  6 18:34:04 2020,6.21,43.57,16.767,2923.52,96.728351562,0,0.0,0.112,50.22,0
Mon Jul  6 18:34:11 2020,6.213,43.582,17.34,2908.16,96.728027343,0,0.0,0.309,45.26,0
Mon Jul  6 18:34:18 2020,6.212,43.61,16.578,2705.92,96.728972656,0,0.0,0.302,44.77,0
Mon Jul  6 18:34:25 2020,6.212,43.572,16.897,2702.08,96.728714843,0,0.0,0.676,40.78,0
Mon Jul  6 18:34:32 2020,6.212,43.59,17.436,2448.64,96.730042968,0,0.0,0.346,43.13,0
Mon Jul  6 18:34:39 2020,6.217,43.597,18.392,2197.76,96.730949218,0,0.0,0.799,40.62,0
Mon Jul  6 18:34:46 2020,6.212,43.615,17.613,1228.16,96.727933593,0,0.0,0.419,42.12,0
Mon Jul  6 18:34:53 2020,6.212,43.627,18.447,1502.72,96.726933593,0,0.0,0.439,41.59,0
Mon Jul  6 18:35:00 2020,6.216,43.65,17.338,1422.08,96.725457031,0,0.0,0.346,43.06,0
Mon Jul  6 18:35:07 2020,6.214,43.602,16.473,1172.48,96.726601562,0,0.0,0.676,40.76,0
Mon Jul  6 18:35:14 2020,6.212,43.69,17.115,1217.28,96.726234375,0,0.0,0.691,40.39,0
Mon Jul  6 18:35:21 2020,6.218,43.688,17.419,1536.0,96.727597656,0,0.0,0.509,41.14,0
Mon Jul  6 18:35:28 2020,6.212,43.68,17.976,1487.36,96.72625,0,0.0,0.695,40.48,0
Mon Jul  6 18:35:35 2020,6.216,43.683,15.689,1354.24,96.727527343,0,0.0,0.852,40.33,0
Mon Jul  6 18:35:43 2020,6.215,43.665,16.596,1274.88,96.726714843,9,0.07674979887369268,1.354,39.84,0
Mon Jul  6 18:35:50 2020,6.213,43.683,18.664,1237.76,96.728792968,0,0.0,1.016,39.47,0
Mon Jul  6 18:35:57 2020,6.211,43.625,16.792,1260.8,96.728890625,0,0.0,0.684,40.0,0
Mon Jul  6 18:36:04 2020,6.217,43.617,16.326,1255.68,96.724644531,0,0.0,0.555,40.46,0
Mon Jul  6 18:36:11 2020,6.214,43.65,16.419,1273.6,96.726050781,0,0.0,0.875,40.05,0
Mon Jul  6 18:36:18 2020,6.213,43.592,15.71,1266.56,96.723539062,0,0.0,0.947,39.73,0
Mon Jul  6 18:36:25 2020,6.217,43.605,15.757,1303.04,96.724664062,0,0.0,0.697,40.45,0
Mon Jul  6 18:36:32 2020,6.211,43.517,15.414,1269.76,96.727039062,0,0.0,0.619,40.0,0
Mon Jul  6 18:36:39 2020,6.213,43.544,15.766,1278.72,96.725851562,0,0.0,0.236,45.6,0
Mon Jul  6 18:36:46 2020,6.214,43.527,14.834,1305.6,96.727726562,0,0.0,0.763,40.94,0
Mon Jul  6 18:36:53 2020,6.21,43.484,16.703,1164.8,96.723347656,0,0.0,0.806,40.16,0
Mon Jul  6 18:37:00 2020,6.213,43.522,16.744,1166.72,96.728109375,93,0.7933365523901497,0.933,39.8,0
Mon Jul  6 18:37:07 2020,6.213,43.464,16.78,1327.36,96.725871093,32,0.27297601802671817,0.37,41.4,0
Mon Jul  6 18:37:14 2020,6.209,43.476,16.189,1399.04,96.726222656,0,0.0,0.786,39.85,0
Mon Jul  6 18:37:21 2020,6.212,43.459,17.723,1396.48,96.726710937,0,0.0,0.717,39.9,0
Mon Jul  6 18:37:28 2020,6.214,43.512,18.017,1501.44,96.725792968,0,0.0,0.408,40.04,0
Mon Jul  6 18:37:35 2020,6.209,43.514,17.604,1530.88,96.723824218,0,0.0,0.871,40.29,0
Mon Jul  6 18:37:42 2020,6.212,43.517,17.172,1637.12,96.725890625,0,0.0,0.437,40.26,0
Mon Jul  6 18:37:49 2020,6.215,43.529,17.573,1621.76,96.727542968,0,0.0,0.67,39.76,0
Mon Jul  6 18:37:56 2020,6.216,43.532,17.401,1702.4,96.724507812,0,0.0,0.456,40.21,0
Mon Jul  6 18:38:03 2020,6.214,43.544,17.668,1652.48,96.726527343,0,0.0,0.709,40.24,0
Mon Jul  6 18:38:10 2020,6.212,43.562,16.809,1578.24,96.726417968,0,0.0,0.351,42.13,0
Mon Jul  6 18:38:17 2020,6.211,43.539,16.99,1529.6,96.724957031,0,0.0,0.636,40.18,0
Mon Jul  6 18:38:24 2020,6.216,43.557,15.328,1273.6,96.725464843,0,0.0,0.672,40.61,0
Mon Jul  6 18:38:31 2020,6.213,43.529,16.117,1245.44,96.724996093,0,0.0,0.896,39.79,0
Mon Jul  6 18:38:39 2020,6.213,43.547,16.656,1264.0,96.724523437,0,0.0,0.755,39.51,0
Mon Jul  6 18:38:46 2020,6.213,43.564,16.731,1244.16,96.725214843,13,0.11089650732335425,0.951,39.54,0
Mon Jul  6 18:38:53 2020,6.216,43.517,16.256,1167.36,96.722921875,0,0.0,0.534,39.93,0
Mon Jul  6 18:39:00 2020,6.212,43.524,15.76,1164.8,96.720488281,0,0.0,0.626,39.7,0
Mon Jul  6 18:39:07 2020,6.213,43.466,15.945,1176.32,96.721167968,0,0.0,0.872,39.53,0
Mon Jul  6 18:39:14 2020,6.213,43.388,16.395,1203.84,96.722554687,0,0.0,0.823,39.86,0
Mon Jul  6 18:39:21 2020,6.213,43.411,16.751,1172.48,96.722128906,0,0.0,0.94,39.53,0
Mon Jul  6 18:39:28 2020,6.212,43.368,16.847,1185.28,96.724214843,0,0.0,0.864,39.92,0
Mon Jul  6 18:39:35 2020,6.216,43.391,15.908,1186.56,96.723910156,0,0.0,0.352,42.06,0
Mon Jul  6 18:39:42 2020,6.214,43.348,15.934,1158.4,96.722152343,0,0.0,0.913,39.82,0
Mon Jul  6 18:39:49 2020,6.213,43.356,15.734,1175.04,96.719511718,0,0.0,0.81,39.75,0
Mon Jul  6 18:39:56 2020,6.215,43.308,15.846,1172.48,96.722027343,0,0.0,0.899,39.69,0
Mon Jul  6 18:40:03 2020,6.215,43.26,16.723,1162.24,96.721707031,0,0.0,0.385,40.68,0
Mon Jul  6 18:40:10 2020,6.214,43.217,15.513,1336.32,96.721863281,0,0.0,0.238,46.1,0
Mon Jul  6 18:40:17 2020,6.217,43.204,16.461,1168.64,96.724019531,0,0.0,0.324,43.72,0
Mon Jul  6 18:40:24 2020,6.214,43.212,16.212,1165.44,96.72103125,0,0.0,0.394,41.59,0
Mon Jul  6 18:40:31 2020,6.211,43.204,15.841,1168.64,96.720753906,0,0.0,0.701,40.49,0
Mon Jul  6 18:40:38 2020,6.213,43.272,16.798,1173.76,96.720460937,0,0.0,0.595,40.62,0
Mon Jul  6 18:40:45 2020,6.212,43.23,16.506,1234.56,96.719710937,0,0.0,0.405,40.83,0
Mon Jul  6 18:40:52 2020,6.213,43.242,16.618,1227.52,96.721945312,0,0.0,0.549,40.51,0
Mon Jul  6 18:40:59 2020,6.214,43.285,16.912,1170.56,96.721011718,0,0.0,0.541,40.56,0
Mon Jul  6 18:41:06 2020,6.212,43.298,16.328,1168.64,96.7198125,0,0.0,0.482,40.74,0
Mon Jul  6 18:41:13 2020,6.212,43.305,17.01,1166.08,96.721308593,0,0.0,0.515,40.78,0
Mon Jul  6 18:41:20 2020,6.215,43.277,17.887,1171.84,96.720695312,0,0.0,0.703,40.1,0
Mon Jul  6 18:41:28 2020,6.214,43.32,18.051,1174.4,96.721582031,0,0.0,0.779,39.98,0
Mon Jul  6 18:41:35 2020,6.214,43.333,17.961,1167.36,96.72028125,0,0.0,0.618,40.32,0
Mon Jul  6 18:41:42 2020,6.215,43.325,16.067,1174.4,96.722027343,0,0.0,0.703,40.96,0
Mon Jul  6 18:41:49 2020,6.212,43.303,17.481,1171.2,96.722949218,0,0.0,0.877,40.03,0
Mon Jul  6 18:41:56 2020,6.212,43.315,17.834,1180.16,96.722382812,0,0.0,0.829,39.93,0
Mon Jul  6 18:42:03 2020,6.217,43.318,17.591,1203.84,96.7219375,0,0.0,0.517,40.56,0
Mon Jul  6 18:42:10 2020,6.212,43.345,17.221,1171.2,96.717765625,0,0.0,0.804,40.38,0
Mon Jul  6 18:42:17 2020,6.212,43.323,16.532,1172.48,96.721769531,0,0.0,0.474,40.42,0
Mon Jul  6 18:42:24 2020,6.217,43.34,16.015,1166.08,96.724332031,0,0.0,0.457,40.93,0
Mon Jul  6 18:42:31 2020,6.211,43.267,16.92,1168.0,96.724183593,0,0.0,0.773,40.0,0
Mon Jul  6 18:42:38 2020,6.212,43.26,15.774,1164.16,96.720914062,0,0.0,0.625,40.6,0
Mon Jul  6 18:42:45 2020,6.213,43.262,16.044,1171.2,96.724886718,0,0.0,0.465,40.57,0
Mon Jul  6 18:42:52 2020,6.212,43.255,15.597,1175.04,96.723277343,0,0.0,0.356,42.71,0
Mon Jul  6 18:42:59 2020,6.214,43.232,16.099,1175.68,96.722523437,0,0.0,0.617,40.66,0
Mon Jul  6 18:43:06 2020,6.216,43.26,16.21,1177.6,96.724410156,0,0.0,0.582,40.43,0
Mon Jul  6 18:43:13 2020,6.213,43.247,16.993,1180.16,96.723644531,0,0.0,0.479,41.13,0
Mon Jul  6 18:43:20 2020,6.211,43.23,17.483,1171.84,96.722195312,0,0.0,0.706,41.02,0
Mon Jul  6 18:43:27 2020,6.214,43.262,17.344,1164.8,96.724621093,0,0.0,0.443,41.07,0
Mon Jul  6 18:43:34 2020,6.211,43.295,16.284,1162.24,96.723851562,0,0.0,0.398,41.14,0
Mon Jul  6 18:43:41 2020,6.213,43.293,16.694,1162.24,96.722375,0,0.0,0.625,41.18,0
Mon Jul  6 18:43:48 2020,6.213,43.315,17.587,1159.68,96.723390625,0,0.0,0.613,40.77,0
Mon Jul  6 18:43:55 2020,6.211,43.328,18.69,1166.72,96.723632812,1,0.00853324746417646,0.318,44.18,0
Mon Jul  6 18:44:02 2020,6.216,43.305,18.588,1155.84,96.720257812,0,0.0,0.749,41.22,0
Mon Jul  6 18:44:09 2020,6.215,43.338,17.25,1155.2,96.721871093,24,0.20466613032984715,0.687,40.65,0
Mon Jul  6 18:44:16 2020,6.213,43.325,16.687,1154.56,96.723113281,3,0.025591501690004827,1.113,40.72,0
Mon Jul  6 18:44:24 2020,6.211,43.313,16.102,1157.12,96.721617187,0,0.0,0.988,39.96,0
Mon Jul  6 18:44:31 2020,6.215,43.27,16.293,1156.48,96.720113281,0,0.0,0.677,40.51,0
Mon Jul  6 18:44:38 2020,6.215,43.293,16.712,1156.48,96.720953125,0,0.0,0.37,41.92,0
Mon Jul  6 18:44:45 2020,6.214,43.255,16.738,1155.84,96.722136718,0,0.0,0.72,40.84,0
Mon Jul  6 18:44:52 2020,6.213,43.247,16.041,1157.12,96.722152343,0,0.0,0.55,40.51,0
