year,month,day,hour,minute,second,time step,wind,gyro x,gyro y,gyro z,accel x,accel y,accel z,mag x,mag y,mag z,temperature,pressure,altitude,humidity,r,g,b,vis,ir,uv
2020,9,16,12,1,51,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.76,0.65,7.30,11.40,-121.50,36.88,969.25,372.91,12.27,3004,2715,2837,315,1226,0.31
2020,9,16,12,1,57,5.74,0.00,0.00,-0.00,0.01,-9.36,-0.76,0.67,6.90,10.80,-118.60,36.86,969.28,372.71,12.37,3011,2723,2847,313,1224,0.30
2020,9,16,12,2,2,5.74,0.00,0.01,-0.01,0.01,-9.35,-0.77,0.66,7.30,10.70,-120.60,36.88,969.26,372.90,12.37,3070,2784,2922,315,1224,0.31
2020,9,16,12,2,8,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.77,0.66,8.70,9.50,-123.00,36.89,969.25,372.94,15.25,3102,2800,2945,314,1224,0.31
2020,9,16,12,2,14,5.74,0.00,0.00,-0.00,0.01,-9.36,-0.77,0.67,9.00,11.30,-124.00,36.85,969.22,373.22,13.96,3098,2802,2944,313,1225,0.30
2020,9,16,12,2,20,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.76,0.67,14.40,14.00,-127.60,36.83,969.23,373.12,12.86,3068,2781,2918,313,1224,0.30
2020,9,16,12,2,25,5.74,0.00,0.00,0.00,0.01,-9.38,-0.76,0.67,15.00,13.30,-126.00,36.82,969.24,373.03,12.51,3076,2789,2926,313,1226,0.30
2020,9,16,12,2,31,5.74,0.00,-0.00,-0.01,0.01,-9.35,-0.77,0.67,14.40,14.20,-127.10,36.82,969.25,372.93,12.11,3095,2803,2944,314,1224,0.31
2020,9,16,12,2,37,5.74,0.00,0.01,-0.01,0.01,-9.35,-0.76,0.66,14.70,14.30,-127.50,36.83,969.23,373.09,12.07,3029,2744,2871,314,1224,0.31
2020,9,16,12,2,43,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.78,0.67,14.20,13.70,-125.40,36.81,969.22,373.19,12.65,3063,2778,2914,314,1225,0.31
2020,9,16,12,2,48,5.74,0.00,0.01,-0.00,0.01,-9.36,-0.76,0.66,14.20,13.50,-127.30,36.80,969.19,373.50,13.15,3150,2826,2977,314,1227,0.31
2020,9,16,12,2,54,5.74,0.00,0.01,-0.01,0.01,-9.37,-0.76,0.66,13.70,13.00,-126.70,36.79,969.20,373.35,12.43,3128,2816,2964,311,1222,0.29
2020,9,16,12,3,0,5.74,0.00,0.01,-0.01,0.02,-9.35,-0.77,0.68,-2.00,30.00,-130.50,36.80,969.23,373.09,12.67,3799,2878,3104,314,1226,0.32
2020,9,16,12,3,6,5.74,0.00,0.00,-0.01,0.01,-9.37,-0.76,0.66,15.60,18.10,-129.70,36.81,969.20,373.41,12.48,3587,2879,3084,312,1226,0.30
2020,9,16,12,3,11,5.74,0.00,-0.00,-0.01,0.01,-9.34,-0.76,0.67,13.10,12.90,-126.30,36.81,969.22,373.21,12.58,3147,2844,2988,315,1228,0.31
2020,9,16,12,3,17,5.74,0.00,-0.00,-0.00,0.01,-9.35,-0.77,0.65,12.70,11.40,-126.30,36.82,969.21,373.32,12.54,3304,2884,3051,314,1228,0.31
2020,9,16,12,3,23,5.74,0.00,0.01,-0.01,0.01,-9.35,-0.76,0.66,12.10,11.20,-125.40,36.83,969.17,373.61,12.49,3205,2862,3016,315,1229,0.31
2020,9,16,12,3,28,5.74,0.00,0.00,-0.01,0.01,-9.37,-0.76,0.66,7.50,11.30,-121.60,36.83,969.21,373.29,12.55,2985,2671,2781,313,1230,0.30
2020,9,16,12,3,34,5.74,0.00,0.00,-0.00,0.01,-9.36,-0.77,0.67,2.20,13.60,-117.40,36.84,969.20,373.35,12.55,2914,2569,2663,314,1232,0.31
2020,9,16,12,3,40,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.76,0.65,5.40,9.90,-120.50,36.85,969.21,373.29,12.74,3108,2816,2954,314,1233,0.31
2020,9,16,12,3,46,5.74,0.00,-0.00,-0.01,0.01,-9.37,-0.76,0.65,7.80,10.80,-120.70,36.82,969.19,373.44,12.72,3069,2780,2910,314,1232,0.31
2020,9,16,12,3,51,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.76,0.67,8.90,12.00,-122.20,36.83,969.17,373.62,12.49,3113,2814,2949,314,1230,0.31
2020,9,16,12,3,57,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.78,0.67,11.20,10.40,-123.20,36.83,969.21,373.32,12.81,3150,2844,2989,314,1232,0.31
2020,9,16,12,4,3,5.74,0.00,0.01,-0.02,0.01,-9.37,-0.77,0.67,14.00,18.50,-130.70,36.83,969.21,373.26,13.39,3218,2880,3033,315,1236,0.30
2020,9,16,12,4,9,5.74,0.00,0.01,-0.01,0.01,-9.35,-0.76,0.67,15.40,15.30,-128.30,36.83,969.21,373.33,14.55,3187,2871,3018,314,1234,0.31
2020,9,16,12,4,14,5.74,0.00,0.00,-0.01,0.01,-9.37,-0.77,0.64,14.90,15.40,-127.90,36.82,969.20,373.40,13.42,3162,2865,3006,314,1235,0.31
2020,9,16,12,4,20,5.75,0.00,-0.00,-0.01,0.01,-9.36,-0.77,0.68,13.50,14.40,-129.00,36.84,969.21,373.30,13.18,3111,2821,2955,314,1232,0.31
2020,9,16,12,4,26,5.74,0.00,0.01,-0.00,0.01,-9.35,-0.77,0.66,13.90,13.30,-127.50,36.85,969.21,373.29,13.01,3048,2745,2863,314,1231,0.31
2020,9,16,12,4,32,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.78,0.67,14.60,14.00,-128.90,36.86,969.22,373.24,13.34,3113,2819,2952,315,1230,0.31
2020,9,16,12,4,37,5.74,0.00,0.01,-0.00,0.01,-9.36,-0.77,0.66,13.50,14.60,-127.70,36.90,969.23,373.14,15.74,3121,2829,2962,314,1234,0.31
2020,9,16,12,4,43,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.78,0.67,13.40,15.30,-127.40,36.92,969.23,373.15,13.33,3112,2820,2951,314,1234,0.31
2020,9,16,12,4,49,5.74,0.00,0.01,0.01,0.01,-9.36,-0.76,0.66,14.10,14.60,-126.90,36.93,969.22,373.22,13.51,3156,2860,3000,315,1233,0.31
2020,9,16,12,4,55,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.77,0.68,14.20,14.60,-129.70,36.95,969.23,373.14,13.16,3128,2837,2973,312,1230,0.30
2020,9,16,12,5,0,5.74,0.00,0.01,-0.01,0.01,-9.35,-0.77,0.65,14.10,14.00,-127.80,36.98,969.23,373.13,14.87,3181,2880,3023,314,1234,0.31
2020,9,16,12,5,6,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.77,0.67,7.60,10.10,-122.30,37.00,969.20,373.40,13.68,3294,2921,3079,313,1236,0.30
2020,9,16,12,5,12,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.78,0.67,3.30,12.90,-117.10,37.01,969.20,373.37,12.08,2966,2609,2701,313,1234,0.30
2020,9,16,12,5,17,5.74,0.00,0.00,-0.01,0.01,-9.37,-0.77,0.65,5.40,10.80,-119.10,37.02,969.23,373.11,11.82,3031,2713,2822,312,1232,0.30
2020,9,16,12,5,23,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.76,0.66,5.90,12.60,-119.70,37.02,969.18,373.58,12.37,3052,2734,2845,315,1232,0.31
2020,9,16,12,5,29,5.74,0.00,-0.00,-0.00,0.01,-9.35,-0.78,0.66,7.40,11.30,-121.10,37.04,969.21,373.30,12.23,3162,2868,3005,315,1231,0.31
2020,9,16,12,5,35,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.78,0.67,11.90,11.00,-123.80,37.02,969.19,373.49,12.25,3106,2807,2930,315,1233,0.31
2020,9,16,12,5,40,5.74,0.00,0.00,-0.00,0.01,-9.36,-0.77,0.69,11.80,10.70,-123.20,37.03,969.19,373.44,14.16,3124,2829,2957,314,1237,0.31
2020,9,16,12,5,46,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.76,0.67,11.10,11.20,-122.90,37.04,969.22,373.17,13.32,3119,2824,2952,314,1236,0.31
2020,9,16,12,5,52,5.74,0.00,0.01,-0.01,0.00,-9.36,-0.75,0.67,10.10,10.80,-126.90,37.05,969.21,373.31,13.17,3949,2972,3206,314,1241,0.31
2020,9,16,12,5,58,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.77,0.65,9.70,9.60,-125.40,37.06,969.21,373.28,12.48,3322,2944,3104,314,1240,0.31
2020,9,16,12,6,3,5.74,0.00,-0.00,-0.01,0.01,-9.36,-0.76,0.66,9.80,10.80,-122.50,37.07,969.21,373.27,12.60,3157,2858,2986,314,1243,0.31
2020,9,16,12,6,9,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.75,0.66,6.40,11.40,-119.40,37.08,969.22,373.22,12.25,3068,2747,2856,316,1244,0.32
2020,9,16,12,6,15,5.74,0.00,0.01,-0.00,0.01,-9.37,-0.75,0.68,-37.10,16.90,-123.70,37.08,969.21,373.29,12.34,3705,2968,3177,314,1241,0.31
2020,9,16,12,6,21,5.75,0.00,-0.00,-0.01,0.01,-9.36,-0.78,0.69,-30.90,15.60,-120.80,37.08,969.21,373.30,12.14,3228,2922,3066,316,1238,0.32
2020,9,16,12,6,26,5.74,0.00,0.00,-0.01,0.01,-9.37,-0.77,0.66,-35.50,20.90,-123.50,37.08,969.24,373.04,11.98,3159,2860,2988,314,1235,0.31
2020,9,16,12,6,32,5.74,0.00,-0.00,-0.01,0.01,-9.36,-0.77,0.68,-35.30,19.60,-123.50,37.07,969.21,373.29,12.37,3184,2882,3010,315,1250,0.31
2020,9,16,12,6,38,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.76,0.66,-35.60,19.20,-123.10,37.05,969.21,373.60,12.25,3228,2928,3064,315,1245,0.31
2020,9,16,12,6,44,5.74,0.00,-0.00,-0.01,0.01,-9.36,-0.78,0.66,-32.90,25.30,-130.50,37.02,969.22,373.24,11.89,3205,2902,3031,315,1253,0.31
2020,9,16,12,6,49,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.76,0.68,14.20,15.80,-126.50,37.00,969.18,373.55,13.17,3238,2936,3071,314,1238,0.31
2020,9,16,12,6,55,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.78,0.66,15.00,14.60,-127.90,37.01,969.22,373.19,13.21,3226,2920,3048,315,1245,0.31
2020,9,16,12,7,1,5.74,0.00,0.01,-0.01,0.01,-9.35,-0.77,0.66,14.60,13.70,-128.90,36.99,969.20,373.37,11.88,3246,2940,3070,317,1265,0.32
2020,9,16,12,7,7,5.74,0.00,-0.00,-0.00,0.01,-9.36,-0.76,0.66,14.40,14.20,-128.30,36.99,969.20,373.38,12.63,3264,2954,3084,316,1251,0.32
2020,9,16,12,7,12,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.77,0.65,13.60,14.80,-126.10,37.00,969.22,373.23,13.00,3259,2950,3080,315,1245,0.31
2020,9,16,12,7,18,5.74,0.00,-0.01,-0.01,0.01,-9.36,-0.77,0.67,14.20,13.60,-127.80,37.01,969.18,373.53,12.34,3242,2923,3045,317,1256,0.32
2020,9,16,12,7,24,5.74,0.00,-0.00,-0.01,0.01,-9.35,-0.78,0.66,13.60,14.10,-126.70,37.02,969.20,373.38,12.15,3199,2845,2950,317,1254,0.32
2020,9,16,12,7,29,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.76,0.67,13.90,13.90,-128.10,37.03,969.18,373.54,12.41,3190,2836,2940,319,1291,0.33
2020,9,16,12,7,35,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.77,0.65,13.10,13.60,-127.90,37.04,969.19,373.44,12.31,3199,2843,2947,324,1312,0.36
2020,9,16,12,7,41,5.74,0.00,0.00,-0.00,0.01,-9.37,-0.78,0.65,13.50,13.60,-127.10,37.07,969.22,373.22,12.46,3203,2845,2949,322,1305,0.34
2020,9,16,12,7,47,5.74,0.00,0.00,-0.01,0.01,-9.37,-0.76,0.66,13.70,13.60,-128.00,37.08,969.23,373.13,12.60,3212,2853,2957,322,1301,0.35
2020,9,16,12,7,52,5.74,0.00,-0.00,-0.00,0.01,-9.37,-0.77,0.66,13.60,12.90,-127.30,37.09,969.19,373.42,13.00,3211,2853,2958,323,1298,0.34
2020,9,16,12,7,58,5.74,0.00,0.01,-0.01,0.01,-9.37,-0.78,0.67,13.80,12.80,-127.60,37.11,969.19,373.42,13.04,3187,2833,2936,320,1283,0.34
2020,9,16,12,8,4,5.74,0.00,-0.00,-0.01,0.01,-9.35,-0.77,0.67,15.00,13.10,-127.70,37.12,969.21,373.27,12.46,3127,2782,2885,317,1254,0.32
2020,9,16,12,8,10,5.74,0.00,-0.00,-0.01,0.01,-9.36,-0.77,0.69,14.00,14.50,-127.50,37.14,969.20,373.38,12.38,3185,2830,2933,320,1287,0.34
2020,9,16,12,8,15,5.74,0.00,-0.00,-0.01,0.01,-9.36,-0.78,0.64,13.80,13.40,-127.60,37.15,969.20,373.40,12.44,3199,2840,2943,320,1300,0.34
2020,9,16,12,8,21,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.78,0.68,14.60,14.00,-126.90,37.17,969.18,373.52,12.38,3212,2848,2950,324,1322,0.36
2020,9,16,12,8,27,5.74,0.00,0.00,-0.01,0.01,-9.34,-0.78,0.66,14.10,13.60,-127.00,37.19,969.21,373.30,12.41,3210,2844,2946,323,1327,0.35
2020,9,16,12,8,33,5.74,0.00,-0.00,-0.01,0.01,-9.35,-0.78,0.66,12.90,14.20,-127.00,37.21,969.21,373.28,12.51,3133,2742,2830,321,1310,0.34
2020,9,16,12,8,38,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.78,0.66,13.80,12.90,-126.20,37.21,969.19,373.46,12.02,3049,2637,2716,327,1355,0.38
2020,9,16,12,8,44,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.78,0.69,13.40,12.20,-126.30,37.22,969.21,373.27,12.10,3035,2618,2695,323,1329,0.35
2020,9,16,12,8,50,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.77,0.69,13.40,13.60,-126.50,37.22,969.21,373.30,11.48,3041,2628,2706,324,1328,0.36
2020,9,16,12,8,56,5.74,0.00,0.01,-0.01,0.01,-9.35,-0.78,0.66,14.50,12.80,-127.40,37.22,969.19,373.43,11.88,3063,2652,2731,329,1374,0.39
2020,9,16,12,9,1,5.74,0.00,0.01,-0.01,0.01,-9.35,-0.78,0.69,13.30,13.60,-127.10,37.22,969.19,373.45,11.63,3043,2635,2714,332,1397,0.40
2020,9,16,12,9,7,5.74,0.00,0.00,-0.00,0.01,-9.35,-0.76,0.65,13.30,13.10,-125.50,37.22,969.23,373.15,11.61,3057,2653,2734,330,1400,0.40
2020,9,16,12,9,13,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.79,0.67,13.60,15.00,-126.00,37.23,969.23,373.10,11.65,3055,2655,2736,334,1409,0.41
2020,9,16,12,9,19,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.78,0.69,14.20,13.10,-126.00,37.24,969.20,373.40,11.51,3051,2654,2736,337,1432,0.43
2020,9,16,12,9,24,5.74,0.00,0.00,-0.01,0.01,-9.34,-0.77,0.66,13.20,12.70,-125.70,37.24,969.19,373.47,11.69,3052,2656,2738,338,1452,0.43
2020,9,16,12,9,30,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.78,0.68,13.20,13.90,-123.90,37.25,969.21,373.25,11.69,3049,2654,2736,342,1472,0.46
2020,9,16,12,9,36,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.78,0.66,12.80,12.90,-125.60,37.26,969.18,373.57,11.64,3039,2647,2729,340,1471,0.45
2020,9,16,12,9,41,5.74,0.00,0.00,-0.01,0.01,-9.34,-0.78,0.66,14.20,11.20,-127.70,37.28,969.21,373.29,11.69,3044,2652,2734,344,1515,0.47
2020,9,16,12,9,47,5.74,0.00,0.01,-0.01,0.01,-9.35,-0.80,0.66,13.80,13.90,-126.90,37.28,969.22,373.22,11.84,3074,2690,2777,345,1520,0.47
2020,9,16,12,9,53,5.74,0.00,0.00,-0.00,0.01,-9.37,-0.77,0.67,15.00,14.20,-126.70,37.29,969.23,373.13,11.89,3229,2908,3026,350,1549,0.50
2020,9,16,12,9,59,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.77,0.69,14.50,14.00,-126.90,37.29,969.22,373.16,12.45,3227,2907,3024,351,1564,0.50
2020,9,16,12,10,4,5.76,0.00,0.00,-0.01,0.01,-9.36,-0.77,0.65,15.00,13.20,-128.60,37.28,969.21,373.33,13.26,3312,3008,3146,348,1550,0.49
2020,9,16,12,10,10,5.74,0.00,0.01,-0.01,0.01,-9.35,-0.77,0.65,6.80,10.20,-124.10,37.28,969.21,373.25,12.72,3395,3062,3214,350,1563,0.50
2020,9,16,12,10,16,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.75,0.65,8.50,10.70,-122.40,37.24,969.21,373.27,11.79,3406,3067,3220,348,1535,0.49
2020,9,16,12,10,22,5.74,0.00,0.00,-0.01,0.01,-9.37,-0.78,0.69,8.50,10.60,-121.50,37.22,969.18,373.55,12.38,3390,3067,3216,342,1485,0.46
2020,9,16,12,10,27,5.74,0.00,0.01,-0.00,0.01,-9.35,-0.77,0.65,8.80,10.30,-122.00,37.18,969.20,373.37,12.05,3379,3064,3209,335,1431,0.42
2020,9,16,12,10,33,5.74,0.00,-0.00,-0.01,0.01,-9.35,-0.78,0.65,8.60,10.30,-121.80,37.17,969.20,373.41,12.25,3369,3059,3201,332,1404,0.40
2020,9,16,12,10,39,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.76,0.63,9.00,10.60,-123.60,37.15,969.17,373.63,11.64,3397,3078,3224,328,1351,0.38
2020,9,16,12,10,45,5.74,0.00,-0.01,-0.01,0.01,-9.36,-0.76,0.64,8.70,10.40,-122.60,37.12,969.17,373.61,11.43,3370,3061,3201,326,1321,0.37
2020,9,16,12,10,50,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.77,0.66,8.60,11.00,-122.60,37.07,969.16,373.72,11.34,3348,3040,3174,320,1293,0.34
2020,9,16,12,10,56,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.78,0.66,9.20,12.40,-122.10,37.06,969.15,373.77,11.27,3323,3011,3138,318,1280,0.33
2020,9,16,12,11,2,5.74,0.00,0.01,-0.00,0.01,-9.35,-0.78,0.67,8.20,11.00,-120.70,37.05,969.16,373.75,11.59,3322,3008,3135,317,1263,0.32
2020,9,16,12,11,8,5.74,0.00,0.01,-0.01,0.01,-9.37,-0.77,0.67,8.30,11.90,-122.80,37.03,969.15,373.82,11.24,3324,3010,3136,317,1248,0.32
2020,9,16,12,11,13,5.74,0.00,0.00,-0.01,0.01,-9.37,-0.77,0.67,8.00,10.20,-122.10,37.02,969.15,373.83,11.31,3323,3006,3132,314,1240,0.31
2020,9,16,12,11,19,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.78,0.66,7.80,11.20,-120.20,37.01,969.16,373.75,11.39,3277,2950,3066,314,1236,0.31
2020,9,16,12,11,25,5.74,0.00,-0.00,-0.01,0.01,-9.35,-0.77,0.66,8.70,11.30,-120.00,37.00,969.13,373.97,11.58,3282,2954,3071,315,1234,0.31
2020,9,16,12,11,30,5.74,0.00,-0.00,-0.00,0.01,-9.36,-0.77,0.66,7.20,11.90,-120.90,37.01,969.17,373.63,11.91,3125,2734,2821,314,1242,0.31
2020,9,16,12,11,36,5.74,0.00,0.00,-0.01,0.01,-9.34,-0.76,0.67,7.10,13.20,-120.70,37.02,969.15,373.80,11.75,3126,2735,2821,315,1244,0.31
2020,9,16,12,11,42,5.77,0.00,0.00,-0.01,0.01,-9.35,-0.78,0.67,7.20,12.60,-121.80,37.03,969.17,373.61,11.62,3122,2731,2817,314,1236,0.32
2020,9,16,12,11,48,5.77,0.00,0.00,-0.01,0.01,-9.36,-0.77,0.66,7.40,12.70,-120.00,37.04,969.17,373.65,12.10,3123,2729,2814,316,1251,0.32
2020,9,16,12,11,54,5.74,0.00,0.01,-0.01,0.01,-9.35,-0.78,0.67,5.30,12.60,-121.00,37.06,969.17,373.63,12.44,3115,2718,2801,320,1291,0.34
2020,9,16,12,11,59,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.78,0.67,8.70,12.00,-120.80,37.07,969.19,373.50,12.09,3153,2762,2849,318,1263,0.33
2020,9,16,12,12,5,5.74,0.00,0.00,-0.01,0.01,-9.38,-0.76,0.67,7.20,12.60,-121.20,37.08,969.19,373.50,12.44,3156,2767,2855,322,1310,0.35
2020,9,16,12,12,11,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.77,0.67,8.50,10.50,-122.00,37.08,969.18,373.55,11.77,3416,3102,3244,313,1231,0.30
2020,9,16,12,12,16,5.74,0.00,0.00,-0.01,0.01,-9.37,-0.77,0.65,9.50,11.00,-123.40,37.06,969.18,373.58,11.71,3414,3101,3242,326,1334,0.37
2020,9,16,12,12,22,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.76,0.64,14.80,15.10,-131.10,37.03,969.14,373.86,12.10,3430,3114,3257,323,1315,0.35
2020,9,16,12,12,28,5.74,0.00,-0.00,-0.02,0.01,-9.36,-0.76,0.66,14.30,16.90,-129.40,37.00,969.14,373.92,12.18,3437,3121,3263,325,1320,0.36
2020,9,16,12,12,34,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.78,0.67,14.90,16.10,-128.80,36.97,969.16,373.76,11.97,3423,3109,3249,324,1320,0.36
2020,9,16,12,12,39,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.78,0.67,14.90,14.20,-131.30,36.96,969.18,373.53,12.08,3430,3115,3255,326,1338,0.37
2020,9,16,12,12,45,5.74,0.00,0.01,-0.01,0.01,-9.37,-0.78,0.68,15.40,14.90,-128.50,36.96,969.17,373.60,12.36,3444,3128,3267,353,1572,0.51
2020,9,16,12,12,51,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.78,0.66,14.70,15.00,-129.50,36.97,969.17,373.60,14.33,3471,3151,3294,350,1529,0.48
2020,9,16,12,12,57,5.74,0.00,-0.00,-0.00,0.01,-9.36,-0.78,0.66,14.20,14.50,-130.30,36.97,969.16,373.68,14.09,3491,3169,3420,351,1553,0.50
2020,9,16,12,13,2,5.74,0.00,-0.00,-0.01,0.01,-9.35,-0.78,0.68,15.20,13.50,-128.40,36.98,969.15,373.78,13.88,3480,3159,3300,346,1512,0.48
2020,9,16,12,13,8,5.74,0.00,0.01,-0.01,0.01,-9.35,-0.77,0.65,14.50,15.90,-128.90,36.96,969.14,373.89,12.41,3447,3124,3259,352,1557,0.51
2020,9,16,12,13,14,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.78,0.67,14.50,13.60,-129.40,36.95,969.16,373.72,12.64,3391,3061,3188,333,1394,0.41
2020,9,16,12,13,20,5.74,0.00,-0.00,-0.01,0.01,-9.36,-0.78,0.64,14.20,14.00,-128.60,36.93,969.16,373.68,12.08,3394,3065,3192,336,1428,0.42
2020,9,16,12,13,25,5.74,0.00,0.01,-0.00,0.01,-9.36,-0.78,0.65,14.00,14.00,-127.60,36.88,969.13,373.95,11.68,3377,3040,3162,340,1453,0.45
2020,9,16,12,13,31,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.76,0.66,14.50,13.30,-127.00,36.90,969.14,373.85,11.79,3393,3054,3175,347,1527,0.48
2020,9,16,12,13,37,5.74,0.00,0.00,-0.01,0.01,-9.34,-0.78,0.67,13.50,14.40,-128.20,36.88,969.15,373.81,11.63,3409,3067,3189,330,1386,0.39
2020,9,16,12,13,43,5.74,0.00,0.01,-0.01,0.01,-9.38,-0.78,0.67,14.00,13.20,-125.70,36.88,969.13,374.01,12.19,3416,3072,3193,345,1504,0.47
2020,9,16,12,13,48,5.74,0.00,0.01,-0.00,0.01,-9.35,-0.78,0.67,14.10,13.70,-126.30,36.90,969.15,373.77,12.10,3410,3060,3179,347,1522,0.48
2020,9,16,12,13,54,5.74,0.00,0.01,-0.01,0.01,-9.35,-0.78,0.68,13.50,13.90,-127.50,36.91,969.15,373.82,12.21,3408,3057,3175,344,1500,0.47
2020,9,16,12,14,0,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.79,0.67,14.40,13.40,-125.40,36.92,969.17,373.67,12.53,3401,3043,3159,340,1469,0.45
2020,9,16,12,14,5,5.74,0.00,-0.00,-0.00,0.01,-9.36,-0.77,0.66,11.70,12.70,-123.80,36.94,969.13,373.96,12.62,3217,2789,2873,326,1348,0.37
2020,9,16,12,14,11,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.78,0.67,13.00,13.00,-126.70,36.95,969.13,374.00,12.03,3228,2797,2881,330,1385,0.40
2020,9,16,12,14,17,5.74,0.00,0.00,-0.01,0.01,-9.37,-0.79,0.68,14.00,13.40,-126.20,36.96,969.12,374.03,11.71,3238,2806,2890,322,1306,0.35
2020,9,16,12,14,23,5.74,0.00,0.00,-0.00,0.01,-9.35,-0.79,0.69,13.50,14.00,-127.20,36.97,969.15,373.78,11.59,3258,2826,2912,321,1309,0.34
2020,9,16,12,14,28,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.79,0.67,13.50,12.80,-126.00,36.98,969.12,374.11,11.61,3254,2825,2911,320,1291,0.34
2020,9,16,12,14,34,5.74,0.00,0.01,-0.00,0.01,-9.36,-0.77,0.69,13.00,13.60,-125.90,37.00,969.13,373.96,11.60,3268,2838,2925,320,1304,0.34
2020,9,16,12,14,40,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.78,0.68,13.10,13.20,-125.60,37.01,969.10,374.20,11.64,3284,2853,2940,317,1260,0.32
2020,9,16,12,14,46,5.74,0.00,-0.00,-0.01,0.01,-9.34,-0.77,0.65,12.70,13.60,-125.80,37.03,969.10,374.21,11.85,3307,2872,2959,318,1279,0.33
2020,9,16,12,14,51,5.74,0.00,0.00,-0.01,0.01,-9.34,-0.78,0.67,13.30,14.30,-125.60,37.04,969.12,374.04,11.65,3350,2908,2996,322,1321,0.35
2020,9,16,12,14,57,5.74,0.00,-0.00,-0.01,0.01,-9.36,-0.78,0.66,14.10,12.80,-123.90,37.06,969.11,374.13,12.23,3358,2915,3003,322,1308,0.35
2020,9,16,12,15,3,5.74,0.00,0.00,-0.01,0.01,-9.33,-0.78,0.66,13.00,13.20,-124.20,37.07,969.11,374.12,12.98,3354,2912,3000,322,1310,0.35
2020,9,16,12,15,9,5.74,0.00,-0.00,-0.01,0.01,-9.35,-0.78,0.66,14.30,13.60,-127.20,37.08,969.14,373.93,12.20,3334,2895,2983,330,1363,0.39
2020,9,16,12,15,14,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.77,0.67,13.00,13.50,-126.50,37.08,969.14,373.89,12.06,3348,2907,2995,330,1376,0.39
2020,9,16,12,15,20,5.74,0.00,0.00,-0.00,0.01,-9.36,-0.78,0.67,14.20,13.10,-127.50,37.09,969.14,373.87,12.75,3378,2933,3022,335,1446,0.42
2020,9,16,12,15,26,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.78,0.69,13.30,11.90,-125.30,37.09,969.11,374.14,12.61,3392,2946,3035,346,1530,0.48
2020,9,16,12,15,32,5.74,0.00,0.00,-0.01,0.01,-9.37,-0.78,0.65,13.80,14.30,-125.90,37.10,969.13,373.95,13.63,3404,2957,3046,348,1543,0.49
2020,9,16,12,15,37,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.79,0.65,14.10,13.60,-126.20,37.10,969.14,373.85,13.53,3409,2961,3049,352,1598,0.51
2020,9,16,12,15,43,5.74,0.00,0.00,-0.01,0.02,-9.37,-0.80,0.66,13.50,13.00,-125.60,37.11,969.12,374.03,13.52,3422,2973,3063,354,1592,0.52
